,Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (annual % growth),Age dependency ratio (% of working-age population),Agricultural land (% of land area),"Air transport, passengers carried",Broad money (% of GDP),CO2 emissions (kt),Cereal production (metric tons),Consumer price index (2010 = 100),Current account balance (% of GDP),Electric power consumption (kWh per capita),"Employers, total (% of total employment) (modeled ILO estimate)",Forest area (% of land area),GDP per capita (current US$),GDP per capita growth (annual %),GNI per capita growth (annual %),Gross capital formation (% of GDP),Individuals using the Internet (% of population),"Inflation, consumer prices (annual %)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Mortality rate, under-5 (per 1,000 live births)","People using at least basic sanitation services, urban (% of urban population)",Population ages 15-64 (% of total population),Population growth (annual %),"Unemployment, total (% of total labor force) (national estimate)",Urban population
4588,South Africa,ZAF,2010,82.9,3.88078545018861,52.4919378734517,79.871237913098,15781210.0,68.1689583631844,425110.0,14700931.0,100.0,-1.29901415265499,4542.59620644854,5.55000019073486,14.3551508956467,8148.9612020223,1.55107263897287,1.59093016719932,17.5956446037105,24.0,4.0635389730329,55.8,52.0,74.14991463,65.5772372606857,1.45528193348191,24.6800003051758,31866173.0
4589,South Africa,ZAF,2011,83.6,3.79999030569405,52.4754103527718,79.4450535409574,16407784.9571682,67.8297284104177,409120.0,12928365.0,105.017157732813,-2.01966738436615,4566.32375363481,5.55000019073486,14.3251448779563,8810.93065093576,1.60766536815335,1.19313229683257,18.8532376550132,33.97,5.01715773281268,55.99,45.6,74.4465189,65.5843448227921,1.52451405625199,24.6399993896484,32630279.0
4590,South Africa,ZAF,2012,85.3,1.90999712053899,52.3746390874087,79.4178502831612,17571565.2032155,66.550267601772,426710.0,14556168.0,111.028280676843,-4.68373643403848,4366.03048883078,5.32999992370605,14.2951388602659,8222.19727925886,0.789721589438102,0.650791299787429,18.5845354435045,41.0,5.72394366197183,56.57,41.5,74.74335481,65.6277183707093,1.58135367305518,24.7299995422363,33428280.0
4591,South Africa,ZAF,2013,85.2,2.0273110274706,52.2634094411319,79.4178502831612,16311250.0,64.9807634284201,436870.0,14154568.0,117.441722873033,-5.33837274756912,4285.64576702515,5.34000015258789,14.2651328425756,7467.07918510394,0.8543441977219,0.955716619578936,19.1687625943111,46.5,5.77640413513801,57.25,39.3,75.04042237,65.6756599036108,1.60436736931238,24.5599994659424,34248628.0
4592,South Africa,ZAF,2014,86.0,2.26482744658745,52.2185590367353,79.4178502831612,17026643.2191223,65.2381425601434,447980.0,16617880.0,124.64797065436,-4.81243259488483,4198.04611982095,5.30000019073486,14.2351268248852,6988.80873854682,-0.179700598883201,-0.228789562708911,18.4879638168327,49.0,6.13602015113351,57.64,37.6,75.33772158,65.6950110136395,1.58378739591921,24.8899993896484,35078456.0
4593,South Africa,ZAF,2015,85.3,3.01961663782606,52.2546518920949,79.4178502831612,18882898.0,67.3018792759517,424880.0,11910245.0,130.268607265412,-4.31028688643788,,5.15999984741211,14.2051208071948,6259.83968110571,-0.218801180743498,-0.0445698821705065,18.6332066638376,51.91911572,4.50920827795706,59.09,36.3,75.63525244,65.6794387687497,1.53224277341692,25.1499996185303,35905875.0
4594,South Africa,ZAF,2016,84.2,-0.289369250257096,52.2894730788717,79.4178502831612,19744932.0,66.3120220770983,425180.0,10197534.0,138.859306590936,-2.63361451678798,,5.53000020980835,14.1751147895045,5756.96574098804,-0.806311266588793,-1.09070821006964,16.9604522948246,54.0,6.59460441456991,59.34,35.2,75.93301495,65.6644204598072,1.47193342939738,26.5400009155273,36726640.0
4595,South Africa,ZAF,2017,84.4,2.64455543762108,52.3680411120216,79.4178502831612,20821044.0,66.1447664923871,435140.0,18863987.0,146.053721453082,-2.37436753188649,,5.55000019073486,14.1451087718141,6690.93984735096,-0.265300653069517,-0.512133889813754,16.6107340612402,56.16739447,5.18108223263743,60.1,34.6,76.23100911,65.6305615480971,1.41694725378631,27.0400009155273,37540921.0
4596,South Africa,ZAF,2018,84.7,-0.358591854555783,52.4332028665055,79.4178502831612,24660386.0,66.2053718392489,433250.0,14971922.0,152.632824517809,-3.03502699461979,,5.25,14.1151027541238,7005.09541266022,0.113021477550987,0.113042344856893,16.5408962384226,62.4,4.50457749331605,59.96,33.9,76.52923492,65.6025058468641,1.36370321600461,26.9099998474121,38348227.0
4597,South Africa,ZAF,2019,85.0,0.41711073930324,52.4008793707698,,26211258.0,67.1499725168977,,,158.927937522187,-2.59451876829178,,5.67000007629395,14.0850967364334,6624.76186493309,-1.19609144119572,-0.924654215702276,16.0211413339697,68.2,4.12435072486239,60.13,33.0,76.82769237,65.6164193375248,1.31629200967216,28.4699993133545,39149715.0
4598,South Africa,ZAF,2020,,,52.2314788899993,,8304771.044,74.5978340025025,,,164.05159152763,2.02664336447027,,,14.055090718743,5655.86765390396,-7.61587550157316,-6.85897828085824,12.7455548611915,,3.22388504206686,,32.2,77.12638148,65.6894360674633,1.27335626330668,29.2199993133545,39946775.0
